\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},O=\Pi_{Occ}=\frac{L}{K},\eta=\Pi_{Eff}=\frac{K*\chi}{c*\mu},S=\Pi_{Stall}=\ln\left(\frac{\lambda*W}{K}\right),\Pi_{Stall},\Pi_{Occ},\Pi_{Eff}
27441.778713771277,0.3128903198124757,1.0231117523064979,8.0,0.45511303156689464,0.05688912894586183,26.158987671326578,3430.2223392214096,3430.2223392214096,0.05688912894586183,26.158987671326578
26174.66925448166,0.16025482380660117,1.0384590575763404,14.0,0.19083744489985638,0.013631246064275454,90.7206813544286,1869.6192324629758,1869.6192324629758,0.013631246064275454,90.7206813544286
10383.08225243591,0.0649954578803051,1.0685599280587903,8.0,0.06951352082073915,0.008689190102592394,131.52425882148728,1297.8852815544888,1297.8852815544888,0.008689190102592394,131.52425882148728
108566.96496066042,0.18043716661043743,1.01036517216119,7.0,0.22015371174530096,0.03145053024932871,39.196781561073436,15509.566422951488,15509.566422951488,0.03145053024932871,39.196781561073436
96919.40932302111,0.1804812151567009,1.0456408851077255,13.0,0.22022828280232737,0.01694063713864057,75.31715416808429,7455.339178693932,7455.339178693932,0.01694063713864057,75.31715416808429
58079.86377158771,0.15800412459062294,1.0209241135883171,9.0,0.18765417687664246,0.020850464097404715,58.15238713610235,6453.318196843079,6453.318196843079,0.020850464097404715,58.15238713610235
81914.30183839725,0.24508303197274076,1.007427578639662,8.0,0.3246202790415961,0.040577534880199516,32.884449666893715,10239.287729799657,10239.287729799657,0.040577534880199516,32.884449666893715
35594.30844544913,0.2464215190199998,1.0266755450390288,10.0,0.32699956108104483,0.032699956108104486,41.66338837298145,3559.4308445449133,3559.4308445449133,0.032699956108104486,41.66338837298145
11620.39073556391,0.2795875264981811,1.0623099538484355,12.0,0.38809284874256794,0.032341070728547326,45.59473595208533,968.3658946303258,968.3658946303258,0.032341070728547326,45.59473595208533
7922.345435378094,0.6028640514371566,1.0321194324508178,15.0,1.5131567957140646,0.10087711971427098,25.6804024885138,528.1563623585396,528.1563623585396,0.10087711971427098,25.6804024885138
30621.211846224225,0.2542918329778061,1.0389495852097466,8.0,0.34096715550932544,0.04262089443866568,32.68526788433424,3827.651480778028,3827.651480778028,0.04262089443866568,32.68526788433424
78328.06278897855,0.08083950546522715,1.0634285073521887,7.0,0.08794926733100566,0.012564181047286523,92.0836849338141,11189.723255568364,11189.723255568364,0.012564181047286523,92.0836849338141
4965.98870724604,0.09166122043506948,1.0598026064263584,7.0,0.10091079043156045,0.014415827204508635,80.93518949204558,709.4269581780056,709.4269581780056,0.014415827204508635,80.93518949204558
26814.884151904258,0.20684610498677927,1.048830612092578,10.0,0.26078904427358207,0.026078904427358208,50.70584298213471,2681.488415190426,2681.488415190426,0.026078904427358208,50.70584298213471
25351.795164280647,0.026813132212832956,1.0682502714813595,10.0,0.027551884535598616,0.002755188453559862,398.4056256471548,2535.1795164280647,2535.1795164280647,0.002755188453559862,398.4056256471548
5956.638606555342,1.20770039590435,1.0167619925186238,6.0,2.795275288073255,0.46587921467887583,5.051395176983041,992.773101092557,992.773101092557,0.46587921467887583,5.051395176983041
30167.525485396105,0.05278822514104047,1.0040609239138973,13.0,0.05573011922164994,0.004286932247819226,247.26711261850528,2320.578883492008,2320.578883492008,0.004286932247819226,247.26711261850528
6260.333686332392,0.5865500219543334,1.0680679411618423,15.0,1.4155311458982216,0.09436874305988144,27.313986050238306,417.3555790888261,417.3555790888261,0.09436874305988144,27.313986050238306
35943.23754047534,0.06985079591585563,1.0330729896776523,6.0,0.07509627786902763,0.012516046311504605,88.73825783649964,5990.539590079223,5990.539590079223,0.012516046311504605,88.73825783649964
4995.485788045828,0.7636767697890847,1.0428661218387254,11.0,2.739985496071453,0.2490895905519503,15.02144335671521,454.1350716405298,454.1350716405298,0.2490895905519503,15.02144335671521
6117.900607948177,0.8201629748460434,1.0383843798642725,8.0,2.7443274999838114,0.34304093749797643,10.12856626510547,764.7375759935221,764.7375759935221,0.34304093749797643,10.12856626510547
11099.657550778167,0.020725905825809285,1.0696801181704119,12.0,0.02116456051386428,0.0017637133761553565,619.3293323788289,924.9714625648472,924.9714625648472,0.0017637133761553565,619.3293323788289
2883.0904540648644,0.08584607650013427,1.041905696077154,14.0,0.0939076826049913,0.0067076916146422355,169.91667342021555,205.93503243320458,205.93503243320458,0.0067076916146422355,169.91667342021555
66296.14130904249,0.07240688629178153,1.0152950345483434,13.0,0.07805888726612115,0.006004529789701627,182.28701888851398,5099.703177618653,5099.703177618653,0.006004529789701627,182.28701888851398
72301.10999175893,0.1182868838648891,1.0062323469308643,13.0,0.13415574941437902,0.01031967303187531,110.58724418713048,5561.623845519918,5561.623845519918,0.01031967303187531,110.58724418713048
81008.04919929893,0.1867700159629241,1.0326972441387072,13.0,0.22966444783577536,0.017666495987367338,71.88018967920533,6231.388399946071,6231.388399946071,0.017666495987367338,71.88018967920533
39811.326721195255,0.34034573148866143,1.0309475246368414,13.0,0.5159417038875517,0.03968782337596551,39.37853946825666,3062.4097477842506,3062.4097477842506,0.03968782337596551,39.37853946825666
92205.98766709564,0.22848243123854295,1.0082920534700244,15.0,0.29614676296275455,0.019743117530850302,66.19493989128655,6147.0658444730425,6147.0658444730425,0.019743117530850302,66.19493989128655
42035.05078779486,0.04222235357477534,1.057762020859775,6.0,0.04408366819640144,0.007347278032733573,150.31308271148217,7005.84179796581,7005.84179796581,0.007347278032733573,150.31308271148217
44601.056575698814,0.04472333453333636,1.0391548696913306,15.0,0.046817153762976606,0.0031211435841984403,348.52774749502,2973.403771713254,2973.403771713254,0.0031211435841984403,348.52774749502
52348.99975795872,0.0997778689479928,1.00900042065144,15.0,0.11083694291251221,0.007389129527500814,151.68700704221712,3489.933317197248,3489.933317197248,0.007389129527500814,151.68700704221712
106148.9869371651,0.18958660643044278,1.0408485299025867,11.0,0.23393811968764744,0.021267101789786132,60.391047893613134,9649.907903378646,9649.907903378646,0.021267101789786132,60.391047893613134
15783.362194033109,0.026488475878183915,1.0261716385108808,11.0,0.02720920628246143,0.0024735642074964937,426.1433566631317,1434.8511085484645,1434.8511085484645,0.0024735642074964937,426.1433566631317
71425.07116277235,0.10166263553415979,1.0321185949462017,15.0,0.11316754657600986,0.007544503105067324,152.28583090383265,4761.67141085149,4761.67141085149,0.007544503105067324,152.28583090383265
29140.962766841174,0.2628249986086861,1.0310354482582564,11.0,0.35652868999824494,0.03241169909074954,43.1518690797246,2649.178433349198,2649.178433349198,0.03241169909074954,43.1518690797246
71844.89595522787,0.10515120844190465,1.0152955617580568,6.0,0.11750624140167054,0.01958437356694509,57.93346040254026,11974.14932587131,11974.14932587131,0.01958437356694509,57.93346040254026
62641.27349073161,0.2509415671701424,1.0472797680422188,11.0,0.33500858635505154,0.030455326032277415,45.907410152793105,5694.661226430147,5694.661226430147,0.030455326032277415,45.907410152793105
9869.616147760851,0.3410400107918663,1.0050366612033543,11.0,0.5175131134130693,0.047046646673915386,32.416733882828524,897.2378316146229,897.2378316146229,0.047046646673915386,32.416733882828524
42389.684751369445,0.20513588148470907,1.059625054484199,11.0,0.25807659918620784,0.023461509016927985,56.820267205155055,3853.6077046699497,3853.6077046699497,0.023461509016927985,56.820267205155055
16553.77093863651,0.1674494532535192,1.0676352008265813,12.0,0.20112827146311354,0.016760689288592794,76.51038663304635,1379.4809115530425,1379.4809115530425,0.016760689288592794,76.51038663304635
59771.67070275407,0.2759594881304062,1.0464784781038436,6.0,0.3802849529028047,0.06338082548380078,22.752871847826974,9961.945117125677,9961.945117125677,0.06338082548380078,22.752871847826974
51595.42254112023,0.06348399146840346,1.0385772377411646,11.0,0.06778740661133445,0.006162491510121314,179.95638508077758,4690.492958283658,4690.492958283658,0.006162491510121314,179.95638508077758
87146.29422552482,0.20732560397705255,1.0274073570362159,11.0,0.26155196259999147,0.023777451145453772,54.51078260767666,7922.39038413862,7922.39038413862,0.023777451145453772,54.51078260767666
54451.02093002703,0.3209964562320926,1.0448670047771638,15.0,0.4727461603716031,0.031516410691440205,48.82610000007377,3630.068062001802,3630.068062001802,0.031516410691440205,48.82610000007377
19354.963069988513,0.442566724778604,1.0001066899536293,8.0,0.7880707865440162,0.09850884831800202,18.078298868111915,2419.370383748564,2419.370383748564,0.09850884831800202,18.078298868111915
34510.00834028582,0.08553425804529825,1.0358061641571004,7.0,0.09353465434702735,0.013362093478146764,84.76887874867425,4930.001191469403,4930.001191469403,0.013362093478146764,84.76887874867425
15095.92821333048,0.4448326819337414,1.0476143408481358,6.0,0.7770499152984879,0.12950831921641465,14.130450167834292,2515.98803555508,2515.98803555508,0.12950831921641465,14.130450167834292
7098.033510341085,0.14164762892253044,1.0597505965023486,15.0,0.16502270360640212,0.011001513573760141,112.22396780273088,473.202234022739,473.202234022739,0.011001513573760141,112.22396780273088
33506.871800533125,0.4137977353357095,1.0477434995110346,11.0,0.7055933848438819,0.06414485316762562,27.852202925352245,3046.0792545939207,3046.0792545939207,0.06414485316762562,27.852202925352245
56715.232267146406,0.17200954072434227,1.0413155325682582,14.0,0.2077433849085843,0.01483881320775602,84.7535398011357,4051.088019081886,4051.088019081886,0.01483881320775602,84.7535398011357
6528.2536042684915,0.06498839968208522,1.0681636318778467,15.0,0.069505447483206,0.0046336964988804,246.54329936646323,435.2169069512328,435.2169069512328,0.0046336964988804,246.54329936646323
6704.848169711098,0.013343808234006199,1.0450481802172065,11.0,0.013524273546717844,0.001229479413337986,861.4879486272398,609.5316517919181,609.5316517919181,0.001229479413337986,861.4879486272398
101620.20479449272,0.21111104951169363,1.0689234257067408,8.0,0.26759803861668163,0.033449754827085204,40.50658374080158,12702.52559931159,12702.52559931159,0.033449754827085204,40.50658374080158
15155.48408948187,0.021722098769599532,1.064474329059001,14.0,0.02220442549328692,0.001586030392377637,686.0589653372965,1082.5345778201336,1082.5345778201336,0.001586030392377637,686.0589653372965
25735.672029201727,0.09950557106557353,1.0476485871081294,9.0,0.1105010392195002,0.012277893246611132,94.7568782632243,2859.519114355747,2859.519114355747,0.012277893246611132,94.7568782632243
31961.633808757313,0.265685958804123,1.050407733405947,12.0,0.3618147415476024,0.0301512284623002,47.442826326265596,2663.469484063109,2663.469484063109,0.0301512284623002,47.442826326265596
46819.842315288624,0.07682037182783841,1.0418848133238003,7.0,0.08321280119929111,0.011887543028470159,94.93827639381033,6688.548902184089,6688.548902184089,0.011887543028470159,94.93827639381033
1241.4306195858342,0.9799634443279355,1.0617414235002396,8.0,3.659268066896687,0.45740850836208585,8.667600242810183,155.17882744822927,155.17882744822927,0.45740850836208585,8.667600242810183
23436.365735654832,0.1594988304186338,1.0271700806041144,8.0,0.18976573838791908,0.023720717298489884,51.51988026034393,2929.545716956854,2929.545716956854,0.023720717298489884,51.51988026034393
1021.5322990710168,1.27510111215493,1.011931905335268,15.0,6.422107280105117,0.42814048534034116,11.904137197697551,68.10215327140112,68.10215327140112,0.42814048534034116,11.904137197697551
11876.740651952525,0.08388291314743025,1.0317060480826339,8.0,0.09156352681979439,0.011445440852474299,98.39487059962606,1484.5925814940656,1484.5925814940656,0.011445440852474299,98.39487059962606
16069.995163932646,0.180511393958381,1.0462286018783817,9.0,0.2202728526203841,0.0244747614022649,52.16323031152492,1785.5550182147383,1785.5550182147383,0.0244747614022649,52.16323031152492
130839.07597839896,0.1758411275078149,1.033685299189201,15.0,0.21335828972521967,0.014223885981681311,88.1777756295888,8722.605065226597,8722.605065226597,0.014223885981681311,88.1777756295888
44355.55264754598,0.3987443224151101,1.067254171060513,13.0,0.6631499950860318,0.05101153808354091,34.79498877815473,3411.9655882727675,3411.9655882727675,0.05101153808354091,34.79498877815473
65069.514820061835,0.07328579474447948,1.010414663953512,14.0,0.07908133308938806,0.005648666649242004,193.02247242689216,4647.822487147274,4647.822487147274,0.005648666649242004,193.02247242689216
24937.446419737193,0.04740204292728805,1.0037468123750088,11.0,0.049760806828675966,0.004523709711697815,232.92698487830307,2267.0405836124723,2267.0405836124723,0.004523709711697815,232.92698487830307
49394.99142781418,0.10216184746457942,1.0574936529810532,13.0,0.11378648498720313,0.008752806537477165,134.56508305138144,3799.6147252164756,3799.6147252164756,0.008752806537477165,134.56508305138144
52702.60003671922,0.281459343175091,1.0576728950623067,11.0,0.39170673130149714,0.03560970284559065,41.335994443957084,4791.1454578835655,4791.1454578835655,0.03560970284559065,41.335994443957084
28705.16110609029,0.305677048800357,1.0560507413257554,14.0,0.4402516873510942,0.03144654909650673,48.36709342943417,2050.3686504350208,2050.3686504350208,0.03144654909650673,48.36709342943417
69313.26200658557,0.07838524567734403,1.0538466878314108,15.0,0.08505207334159219,0.005670138222772812,201.6667828348737,4620.884133772372,4620.884133772372,0.005670138222772812,201.6667828348737
2445.927340350683,1.4886162150872062,1.0289517645208923,9.0,4.078692813090229,0.4531880903433588,6.220922348441253,271.7697044834092,271.7697044834092,0.4531880903433588,6.220922348441253
38338.77272817928,0.45423920335649787,1.0545122046142346,13.0,0.8320816618101216,0.06400628167770166,30.17938248986,2949.136363706099,2949.136363706099,0.06400628167770166,30.17938248986
4897.297504105638,0.8311863711541058,1.0441373847932809,10.0,3.268049045197838,0.32680490451978383,12.56201281721561,489.72975041056384,489.72975041056384,0.32680490451978383,12.56201281721561
111398.43845679903,0.18230812381342015,1.0676354592949344,14.0,0.22295454928996208,0.015925324949283004,81.98700155252656,7957.031318342788,7957.031318342788,0.015925324949283004,81.98700155252656
5712.66938251467,0.022479944461041748,1.0354486218309906,14.0,0.02299691380618004,0.0016426367004414313,644.8539377290834,408.04781303676214,408.04781303676214,0.0016426367004414313,644.8539377290834
15536.250105713549,0.016672064611876935,1.027544787224595,10.0,0.016954735050109616,0.0016954735050109617,616.327258288447,1553.625010571355,1553.625010571355,0.0016954735050109617,616.327258288447
10576.701994242914,0.025858833545442435,1.017985276249132,10.0,0.02654526308497679,0.002654526308497679,393.67022277327345,1057.6701994242915,1057.6701994242915,0.002654526308497679,393.67022277327345
59715.85501038157,0.11174516006537175,1.0160067308946215,12.0,0.12580304101546363,0.010483586751288635,109.10611934873063,4976.32125086513,4976.32125086513,0.010483586751288635,109.10611934873063
68099.05031143146,0.2321451522355896,1.059009912245225,15.0,0.3023294728650741,0.02015529819100494,68.42765627755834,4539.936687428764,4539.936687428764,0.02015529819100494,68.42765627755834
44465.84564451417,0.19573302550753732,1.0448975810860435,9.0,0.24336739902165608,0.02704082211351734,48.0454343634118,4940.649516057129,4940.649516057129,0.02704082211351734,48.0454343634118
116071.57222479694,0.1748008579484892,1.0604959644984615,10.0,0.21182864448187788,0.021182864448187788,60.668807747555306,11607.157222479695,11607.157222479695,0.021182864448187788,60.668807747555306
99189.66676915783,0.15871295103644123,1.0546613175419304,13.0,0.18865493193574667,0.014511917841211284,86.38612689456627,7629.974366858295,7629.974366858295,0.014511917841211284,86.38612689456627
104974.5124684276,0.11580247247131174,1.0144611336597646,8.0,0.1309689736325145,0.016371121704064313,70.08217437920985,13121.81405855345,13121.81405855345,0.016371121704064313,70.08217437920985
27357.572752003947,0.23865608081947268,1.0373788173253982,15.0,0.31346684915694606,0.020897789943796402,65.2012813017389,1823.8381834669299,1823.8381834669299,0.020897789943796402,65.2012813017389
35079.097213924164,0.2100578422954724,1.0298975473937724,10.0,0.26591508625586335,0.026591508625586336,49.02923576378995,3507.9097213924165,3507.9097213924165,0.026591508625586336,49.02923576378995
1377.358289758663,1.3035999935046698,1.0619105255839727,14.0,6.051882058001761,0.4322772898572686,11.40437820823168,98.38273498276163,98.38273498276163,0.4322772898572686,11.40437820823168
1271.421339034081,2.689399466690575,1.0409142317200901,15.0,6.42210728010512,0.4281404853403413,5.805650543619211,84.76142260227206,84.76142260227206,0.4281404853403413,5.805650543619211
11094.173163885265,0.5190128403118096,1.006489431860481,6.0,1.0073156387940525,0.16788593979900873,11.635428109128952,1849.0288606475442,1849.0288606475442,0.16788593979900873,11.635428109128952
44344.3362616621,0.17294245422719054,1.0110258681870894,15.0,0.20910570866881797,0.013940380577921197,87.69037128896018,2956.289084110807,2956.289084110807,0.013940380577921197,87.69037128896018
48591.77815619145,0.2798071185733424,1.0633894087077018,12.0,0.3885160801471138,0.03237634001225948,45.60524753464278,4049.3148463492876,4049.3148463492876,0.03237634001225948,45.60524753464278
21382.330586132477,0.24603053215048776,1.0086289216927307,12.0,0.32631349679614796,0.027192791399678996,49.195304966903365,1781.8608821777063,1781.8608821777063,0.027192791399678996,49.195304966903365
105201.41522380369,0.19489197914449463,1.0273164292997141,8.0,0.24206570398685406,0.030258212998356758,42.169675070642185,13150.176902975461,13150.176902975461,0.030258212998356758,42.169675070642185
16962.25272073971,0.41567467618759923,1.0388740836208181,15.0,0.7113627151327802,0.04742418100885201,37.488719296624694,1130.816848049314,1130.816848049314,0.04742418100885201,37.488719296624694
45125.03584594545,0.06612988092703068,1.0468392019320487,7.0,0.07081271457768391,0.010116102082526272,110.81033733615968,6446.433692277921,6446.433692277921,0.010116102082526272,110.81033733615968
16962.825213245753,0.08826886701502996,1.0400288596350342,13.0,0.0968145803313956,0.007447275410107354,153.17263756147753,1304.8327087112118,1304.8327087112118,0.007447275410107354,153.17263756147753
28552.334885173183,0.04095637362486398,1.0555378702817864,9.0,0.0427054333070728,0.00474504814523031,231.9502434358317,3172.481653908131,3172.481653908131,0.00474504814523031,231.9502434358317
18155.562897299016,0.0539159517562464,1.0086602592284646,13.0,0.056988543307893526,0.004383734100607195,243.20415281273205,1396.5817613306936,1396.5817613306936,0.004383734100607195,243.20415281273205
102037.68922030368,0.1992258642722238,1.0473860118172365,12.0,0.24879157214852393,0.020732631012376993,63.08735157315196,8503.14076835864,8503.14076835864,0.020732631012376993,63.08735157315196
24152.014801134457,0.05850409598244227,1.056212830128269,13.0,0.06213951195410742,0.004779962458008264,234.69752948217936,1857.8472923949585,1857.8472923949585,0.004779962458008264,234.69752948217936
7114.264306397639,0.02005167093149418,1.041459534516029,12.0,0.02046196757185594,0.001705163964321328,623.2654852999364,592.8553588664699,592.8553588664699,0.001705163964321328,623.2654852999364
73012.15666478983,0.18938844306982705,1.0231315523956532,15.0,0.23363649508220838,0.015575766338813891,81.03437061508768,4867.4771109859885,4867.4771109859885,0.015575766338813891,81.03437061508768
21898.504465867423,0.08675277959873717,1.0138817353109055,12.0,0.09499375159382643,0.007916145966152203,140.24427666762588,1824.8753721556186,1824.8753721556186,0.007916145966152203,140.24427666762588
11771.615650777308,0.017142760787033477,1.0533627528508074,12.0,0.017441760718739506,0.0014534800598949588,737.3580715056503,980.967970898109,980.967970898109,0.0014534800598949588,737.3580715056503
18072.47222319841,0.47112413268160963,1.0409645642467127,9.0,0.8854128705776142,0.09837920784195713,19.885801699213445,2008.0524692442675,2008.0524692442675,0.09837920784195713,19.885801699213445
49743.65263858981,0.19953883642692602,1.0542925054981398,7.0,0.24925974175228255,0.03560853453604036,36.98551956420603,7106.236091227115,7106.236091227115,0.03560853453604036,36.98551956420603
1373.3099336426362,1.759019800805934,1.0555230010363315,11.0,4.892606629877845,0.4447824208979859,6.600694890461109,124.84635760387603,124.84635760387603,0.4447824208979859,6.600694890461109
46327.49342874317,0.383320763761881,1.0304962845867074,14.0,0.6215800665285903,0.044398576180613596,37.63675059662547,3309.1066734816545,3309.1066734816545,0.044398576180613596,37.63675059662547
22751.340924281903,0.541881243597146,1.0354652250163547,12.0,1.17832314150825,0.0981935951256875,22.93045357634464,1895.9450770234919,1895.9450770234919,0.0981935951256875,22.93045357634464
67170.64175034317,0.29905207153621155,1.0145797360558482,10.0,0.42662067736261644,0.04266206773626165,33.926524261945964,6717.0641750343175,6717.0641750343175,0.04266206773626165,33.926524261945964
60311.0625841349,0.23990452828688852,1.0417195465976807,13.0,0.3156241747970351,0.024278782676695008,56.44893075788591,4639.312506471916,4639.312506471916,0.024278782676695008,56.44893075788591
18951.46843795316,0.05910425891199219,1.0062198920004461,15.0,0.06281701184410378,0.004187800789606918,255.3673569019961,1263.4312291968774,1263.4312291968774,0.004187800789606918,255.3673569019961
70231.9622154952,0.24408059850139935,1.0388225230061003,12.0,0.32289221678778346,0.026907684732315286,51.072761836093804,5852.6635179579325,5852.6635179579325,0.026907684732315286,51.072761836093804
98454.90457775908,0.1883970054472304,1.037146887587202,13.0,0.23212950901533505,0.017856116078102696,71.56647477823188,7573.454198289161,7573.454198289161,0.017856116078102696,71.56647477823188
26420.032917544326,0.041004537829243216,1.0241125316197912,15.0,0.0427578017276812,0.0028505201151787464,374.63385243526307,1761.3355278362883,1761.3355278362883,0.0028505201151787464,374.63385243526307
88644.69703941353,0.12769994742964552,1.057572601963374,13.0,0.14639451992421026,0.011261116917246945,107.66209463867142,6818.822849185656,6818.822849185656,0.011261116917246945,107.66209463867142
2966.179106119313,0.0970315154685803,1.0558560907932943,7.0,0.10745830044773357,0.015351185778247652,76.17105225926656,423.73987230275895,423.73987230275895,0.015351185778247652,76.17105225926656
36655.4742047724,0.16276557926662272,1.0468044503006833,9.0,0.19440847864465266,0.021600942071628073,57.88226291551128,4072.830467196933,4072.830467196933,0.021600942071628073,57.88226291551128
72431.04696361996,0.15531544023128754,1.0694587096282713,9.0,0.18387381352764384,0.02043042372529376,61.97148443400868,8047.894107068883,8047.894107068883,0.02043042372529376,61.97148443400868
2177.4903661076974,0.5191300266909368,1.0083778328542465,6.0,1.007707667670812,0.16795127794513534,11.65462733044239,362.91506101794954,362.91506101794954,0.16795127794513534,11.65462733044239
6410.30700148973,1.2715650987646985,1.0089147843354398,6.0,2.795275288073255,0.46587921467887583,4.76065968772931,1068.3845002482883,1068.3845002482883,0.46587921467887583,4.76065968772931
51119.61359448997,0.17207772615009095,1.0113546767434167,8.0,0.20784166082258068,0.025980207602822585,47.018504921957664,6389.951699311247,6389.951699311247,0.025980207602822585,47.018504921957664
8461.810339803402,0.049039072021653654,1.0470812577902322,10.0,0.051567914704829,0.0051567914704829,213.51979444633128,846.1810339803402,846.1810339803402,0.0051567914704829,213.51979444633128
9915.060806787098,0.7318212531180945,1.0223522469788904,9.0,2.2679423626511226,0.2519935958501247,12.5729748673003,1101.6734229763442,1101.6734229763442,0.2519935958501247,12.5729748673003
34222.30947333874,0.3684536765958318,1.0614523146215824,8.0,0.5822885936215245,0.07278607420269056,23.046638034466888,4277.788684167343,4277.788684167343,0.07278607420269056,23.046638034466888
48871.49311757568,0.14817533202832459,1.0673093998313647,7.0,0.1739486469364221,0.024849806705203155,50.421117311155385,6981.641873939382,6981.641873939382,0.024849806705203155,50.421117311155385
20705.097387306716,0.07566302614080479,1.0420027712907836,6.0,0.08185644026276327,0.013642740043793879,82.62974594896637,3450.8495645511193,3450.8495645511193,0.013642740043793879,82.62974594896637
71488.73442163304,0.17880821573336064,1.0136676630913217,10.0,0.2177422682444716,0.02177422682444716,56.69021744520431,7148.873442163304,7148.873442163304,0.02177422682444716,56.69021744520431
12002.579700047318,0.027985205440018566,1.0397792119138631,6.0,0.028790925308105883,0.00479848755135098,222.92762098369076,2000.4299500078862,2000.4299500078862,0.00479848755135098,222.92762098369076
5954.448114824911,0.03752687337853302,1.021710796985978,14.0,0.03899004797179344,0.002785003426556674,381.1655453818374,425.3177224874936,425.3177224874936,0.002785003426556674,381.1655453818374
32425.07446689997,0.06764851638926388,1.0607921839176797,12.0,0.07255688179662952,0.006046406816385793,188.17125469188244,2702.0895389083307,2702.0895389083307,0.006046406816385793,188.17125469188244
54816.719385832184,0.07093864952848007,1.0282112376829484,6.0,0.0763551198205069,0.012725853303417816,86.96623726422769,9136.119897638697,9136.119897638697,0.012725853303417816,86.96623726422769
68052.7480495749,0.09256077090761024,1.0065128523074325,9.0,0.1020021699759562,0.01133357444177291,97.86668349822595,7561.416449952767,7561.416449952767,0.01133357444177291,97.86668349822595
10476.297621949321,0.012726064721239013,1.0446387135722925,11.0,0.012890105032141615,0.0011718277301946923,902.9520202044398,952.3906929044838,952.3906929044838,0.0011718277301946923,902.9520202044398
3610.0671069484965,1.4996474615325175,1.0127300272703703,9.0,4.078692813090228,0.45318809034335866,6.077808604509612,401.1185674387218,401.1185674387218,0.45318809034335866,6.077808604509612
4947.637645584789,0.8928522151527077,1.069061442766659,8.0,3.257381742589941,0.40717271782374265,9.578843393103424,618.4547056980987,618.4547056980987,0.40717271782374265,9.578843393103424
96175.75567136363,0.23219781430839792,1.0276444582598425,9.0,0.3024142422967473,0.03360158247741636,39.831555485938445,10686.195074595958,10686.195074595958,0.03360158247741636,39.831555485938445
3942.099523047621,0.9747178957542856,1.0423826729860282,15.0,6.422107280105117,0.42814048534034116,16.041297859511136,262.8066348698414,262.8066348698414,0.42814048534034116,16.041297859511136
25484.826547539436,0.04853490020381452,1.0282252565527032,8.0,0.0510106993955047,0.006376337424438087,169.48220801688456,3185.6033184424296,3185.6033184424296,0.006376337424438087,169.48220801688456
55938.217799944236,0.19522842618048236,1.0460444508343403,15.0,0.24258862076423465,0.016172574717615643,80.37081007870027,3729.2145199962824,3729.2145199962824,0.016172574717615643,80.37081007870027
10078.956304470557,0.6479309849350319,1.038913078173661,14.0,1.8179820046280657,0.12985585747343326,22.448043746340765,719.9254503193255,719.9254503193255,0.12985585747343326,22.448043746340765
1726.344348239462,1.7354391994965932,1.0192966752045916,14.0,6.051882058001761,0.4322772898572686,8.222790782300924,123.310310588533,123.310310588533,0.4322772898572686,8.222790782300924
64467.82177843007,0.12891770254562637,1.0372715615958474,10.0,0.14799715406456718,0.014799715406456719,80.45997881700829,6446.782177843008,6446.782177843008,0.014799715406456719,80.45997881700829
46091.32272727848,0.048180872678287134,1.0669701426936624,13.0,0.05061977774481316,0.0038938290572933204,287.88627278784116,3545.4863636368063,3545.4863636368063,0.0038938290572933204,287.88627278784116
1219.4549474234495,1.228447261780053,1.0511560240948497,10.0,4.489790459202622,0.4489790459202622,8.5567859264198,121.94549474234496,121.94549474234496,0.4489790459202622,8.5567859264198
21294.973781583456,0.15046893961811084,1.0391613762032788,15.0,0.17711999788392915,0.01180799985892861,103.59228078970949,1419.6649187722303,1419.6649187722303,0.01180799985892861,103.59228078970949
34485.69492491643,0.24803690730084854,1.012208424292036,8.0,0.3298205207736974,0.041227565096712174,32.647026131939626,4310.711865614554,4310.711865614554,0.041227565096712174,32.647026131939626
69954.78938905202,0.10412710742734349,1.0616233571587337,15.0,0.11622977800826349,0.0077486518672175665,152.9318421573604,4663.652625936801,4663.652625936801,0.0077486518672175665,152.9318421573604
6462.987011746225,0.06389541092037826,1.059758794338006,9.0,0.06825670085923066,0.007584077873247851,149.27252226184743,718.1096679718028,718.1096679718028,0.007584077873247851,149.27252226184743
101092.80331456174,0.1447729252429275,1.069073209965196,7.0,0.16927855679859385,0.024182650971227692,51.69138122476364,14441.82904493739,14441.82904493739,0.024182650971227692,51.69138122476364
7835.900561579535,0.013410043366947825,1.0308860045390058,6.0,0.013592316925842089,0.0022653861543070145,461.24504283701174,1305.9834269299224,1305.9834269299224,0.0022653861543070145,461.24504283701174
31082.99744247756,0.19080222944916062,1.0341761306779236,13.0,0.2357918365977467,0.018137833584442053,70.46191094111532,2390.999803267505,2390.999803267505,0.018137833584442053,70.46191094111532
29203.557443047623,0.13142658817572558,1.0129778819729547,8.0,0.15131305533132589,0.018914131916415736,61.66045370475811,3650.444680380953,3650.444680380953,0.018914131916415736,61.66045370475811
61414.423485458115,0.10651823321933444,1.0530564087393495,7.0,0.11921688692577917,0.01703098384653988,69.2031273744169,8773.489069351159,8773.489069351159,0.01703098384653988,69.2031273744169
