\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},\eta=\Pi_{Eff}=\frac{\chi}{\mu},S=\Pi_{Stall}=\ln(\frac{\lambda*W}{K} + 1),O=\Pi_{Occ}=\frac{L}{K}
440011.9861437702,0.21954875575444238,0.6396088567053384,2.0,1.687638885149918,0.34325471489771187,12.3014146115197,0.843819442574959
33078.572016827966,0.8374830866529294,0.9533386330781534,5.0,0.21642673198963594,0.8784738786351834,8.797354212035648,0.043285346397927194
147530.7862598531,0.6157133535485441,0.23728941617589616,6.0,0.7393837510179342,2.5947779866091145,10.110073352811238,0.12323062516965569
5945184.153224304,0.1955567805019045,5.708030762441382,5.0,0.22090526453849854,0.03425993808384153,13.988654992361768,0.04418105290769971
6209358.691969619,0.17385007993715207,3.1860802819555203,9.0,4.13070224522391,0.05456550511980449,13.444345050450469,0.45896691613598994
390422.6996307618,0.6162626305386802,3.831687370970412,6.0,0.2664456781100465,0.16083322329676542,11.08324117498951,0.04440761301834108
1128407.1143555073,0.35513349471349454,3.366513032080593,5.0,0.6226416251333718,0.10549001038442817,12.326884081488071,0.12452832502667438
394708.4197992862,1.7986907235606204,12.23597639167455,10.0,0.034633827452554236,0.14700017930603912,10.583342835415174,0.003463382745255424
2179520.0177632617,0.5838392315809806,3.1865347931220773,4.5,6.398949521485196,0.18322073019292262,13.090539903081538,1.4219887825522657
1760092.3114798733,0.17678564482660808,1.0888112897582929,3.5,0.27927049191089487,0.16236573453040978,13.128115835378091,0.07979156911739853
213350.1948371007,0.015685586179096357,8.167158157403096,2.0,0.03939585127295117,0.0019205684372449927,11.577552395498484,0.019697925636475586
5703040.513646218,0.8668481578341648,1.8545132578418622,11.0,80007998.8000684,0.4674262392941505,13.158616670027236,7273454.436369854
82247.08122569333,0.19229896091904336,2.0151222272176903,4.0,11.70642682636613,0.09542793897150023,9.93123745302246,2.9266067065915324
547960.9207352392,0.3053849383906722,3.3796563199683103,1.5,0.09393761573260771,0.09035976131251584,12.808496880169937,0.0626250771550718
2442695.4714791924,1.0735755295231504,1.1869365287182967,5.5,0.32173709220091834,0.9044927875650115,13.003866848331713,0.0584976531274397
25714.770773391112,6.886795753376992,0.402980852750239,4.0,66666666.111114755,17.08963516846126,8.768682023453135,16666666.527778689
5360376.111453972,0.32675070694263464,2.483066010839174,6.0,0.11097078664097436,0.13159163128015527,13.702786350728326,0.018495131106829057
0.002726374802878564,3.224842242898297,3.631001315259987,4.5,0.23907279423927574,0.8881413039828082,0.000605677607586868,0.05312728760872794
3647123.872252921,0.33529118660334295,3.225798931013906,5.0,0.04474168215740159,0.10394051017245425,13.500012893242658,0.008948336431480318
